id,rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
1800,화랑로40길,유흥주점,161770713,3795,35,65,2481,1314,1,0,99,65,35
1801,노해로17길,한식,583820354,19917,23,77,15656,4261,1,36,63,59,41
1802,노해로17길,중식,18743484,1428,33,68,962,466,1,74,25,77,23
1803,노해로17길,분식,28407888,1050,19,81,847,203,17,55,28,34,66
1804,노해로17길,닭/오리요리,77168194,3280,33,67,2185,1095,-1,14,87,56,44
1805,노해로17길,제과제빵떡케익,9735386,862,567,65,567,295,19,38,43,46,54
1806,노해로17길,커피점/카페,8612296,465,27,73,338,127,0,50,50,38,62
1807,노해로17길,유흥주점,18059623,571,44,57,359,212,-1,2,99,55,45
1808,노해로23길,한식,137035680,7535,28,72,5098,2437,8,33,59,61,39
1809,노해로23길,중식,9220340,529,37,63,345,184,0,73,27,68,32
1810,노해로23길,일식/수산물,37917153,1519,1013,69,1013,506,0,43,57,59,41
1811,노해로23길,분식,9765082,1100,17,84,910,190,1,33,66,44,57
1812,노해로23길,패스트푸드점,20221153,733,44,56,410,323,0,26,74,54,46
1813,노해로23길,유흥주점,113967603,2938,32,68,2013,925,0,0,100,78,23
1814,노해로33길,한식,67337650,1227,28,72,796,431,7,18,75,73,27
1815,노해로33길,분식,69269396,5983,47,53,3004,2979,2,71,27,51,49
1816,노해로33길,유흥주점,34236525,1348,35,65,887,461,0,0,100,40,60
1817,덕릉로40길,한식,520446507,21957,18,82,15655,6302,4,68,28,70,30
1818,덕릉로40길,중식,80521602,3555,41,60,2117,1438,0,66,34,65,35
1819,덕릉로40길,커피점/카페,70351243,9496,29,71,6673,2823,4,61,35,50,50
1820,덕릉로41길,한식,816109863,20467,22,78,14538,5929,0,46,54,51,50
1821,덕릉로41길,분식,63990800,5814,13,87,5042,772,0,64,36,50,50
1822,덕릉로41길,커피점/카페,18396238,2896,11,89,2576,320,18,65,17,52,48
1823,덕릉로41길,유흥주점,408442965,10577,31,69,7143,3434,1,10,89,62,38
1824,도봉로13길,한식,185024886,7925,18,82,6291,1634,2,48,50,59,41
1825,도봉로13길,분식,39030193,1785,37,63,1202,583,0,22,78,63,37
1826,도봉로13길,패스트푸드점,27252908,2345,49,52,1191,1154,0,26,74,55,45
1827,도봉로13길,닭/오리요리,115927219,7513,31,69,5293,2220,0,23,77,49,51
1828,도봉로13길,유흥주점,29485075,933,39,61,555,378,-2,15,87,72,28
1829,도봉로18길,한식,85815203,2628,20,80,2122,506,-1,33,68,64,36
1830,도봉로18길,유흥주점,23444813,729,19,81,579,150,0,0,100,82,19
1831,도봉로45길,한식,1253167302,42255,32,68,28884,13371,4,30,66,56,44
1832,도봉로45길,일식/수산물,40906641,1178,969,82,969,209,0,2,98,48,52
1833,도봉로45길,분식,158592985,21089,23,78,16108,4981,23,36,41,47,53
1834,도봉로45길,닭/오리요리,88719815,5237,31,69,3564,1673,-1,4,97,53,47
1835,도봉로45길,제과제빵떡케익,127813666,16606,12247,74,12247,4359,13,35,52,38,62
1836,도봉로45길,커피점/카페,174741300,15185,36,64,9958,5227,1,51,48,45,56
1837,도봉로45길,유흥주점,245625334,7356,29,71,5027,2329,0,8,92,73,27
1838,도봉로67길,한식,751109572,44531,27,73,30540,13991,0,58,42,58,42
1839,도봉로67길,중식,31009673,2268,33,67,1530,738,0,67,33,67,33
1840,도봉로67길,제과제빵떡케익,27315103,3867,2941,80,2941,926,9,39,52,45,55
1841,도봉로67길,커피점/카페,102159081,14568,34,66,9622,4946,8,64,28,40,60
1842,도봉로67길,유흥주점,114577342,3632,36,65,2303,1329,0,3,97,58,42
1843,도봉로76길,한식,1172362032,51698,29,72,35052,16646,3,54,43,63,38
1844,도봉로76길,양식,37189287,3990,8,92,3674,316,-1,68,33,23,78
1845,도봉로76길,분식,42343406,5762,12,88,5104,658,2,61,37,25,75
1846,도봉로76길,패스트푸드점,51950699,2196,39,61,1325,871,0,14,86,67,33
1847,도봉로76길,닭/오리요리,187904507,8091,37,63,4964,3127,-1,6,95,63,37
1848,도봉로76길,커피점/카페,136278862,23385,25,75,20854,2531,17,66,17,47,53
1849,도봉로76길,유흥주점,122968636,5526,44,56,3877,1649,-1,4,97,68,32
1850,도봉로8길,한식,152999897,2093,32,68,1492,601,0,3,97,63,37
1851,도봉로8길,중식,17245196,739,29,71,478,261,1,20,79,80,21
1852,도봉로8길,일식/수산물,261104,13,13,100,13,0,0,0,100,100,0
1853,도봉로8길,분식,9132456,492,46,55,260,232,1,25,74,42,58
1854,도봉로8길,커피점/카페,3739892,91,34,66,51,40,-1,38,63,100,0
1855,도봉로8길,유흥주점,60518645,2112,28,72,1494,618,-1,4,97,79,21
1856,도봉로99길,한식,583212170,22808,25,75,17153,5655,3,53,44,61,39
1857,도봉로99길,일식/수산물,18000000,758,463,61,463,295,0,39,61,51,49
1858,도봉로99길,제과제빵떡케익,56482958,7453,6269,83,6269,1184,5,44,51,58,42
1859,도봉로99길,커피점/카페,31632873,4556,39,61,2773,1783,-1,51,50,48,52
1860,도봉로99길,유흥주점,82969809,1836,34,66,1219,617,1,4,95,69,31
1861,삼각산로28길,한식,499928291,15976,30,70,11230,4746,1,25,74,57,43
1862,삼각산로28길,분식,758502,111,52,48,53,58,3,53,44,60,40
1863,삼각산로28길,패스트푸드점,62811086,4187,39,61,2567,1620,0,22,78,59,41
1864,삼각산로28길,닭/오리요리,81662138,4444,30,70,3270,1174,1,8,91,52,48
1865,삼각산로28길,제과제빵떡케익,6928847,959,847,88,847,112,4,46,50,49,51
1866,삼각산로28길,커피점/카페,10492841,2180,45,55,1183,997,3,71,26,46,54
1867,삼각산로28길,유흥주점,104095600,1308,28,72,900,408,2,0,98,81,19
1868,삼양로20길,한식,26101789,1097,28,73,786,311,-1,71,30,50,51
1869,삼양로20길,중식,17287277,809,42,58,463,346,2,50,48,50,51
1870,삼양로20길,분식,154480,44,0,100,44,0,0,100,0,23,77
1871,삼양로20길,커피점/카페,20799062,3591,39,61,2206,1385,11,57,32,44,56
1872,삼양로20길,유흥주점,771557,18,33,67,12,6,0,0,100,67,33
1873,삼양로24길,한식,451663271,7673,40,61,4375,3298,-1,20,81,70,30
1874,삼양로24길,패스트푸드점,78617496,3130,38,62,1870,1260,1,17,82,63,37
1875,삼양로27길,한식,553202238,22711,38,62,15959,6752,1,25,74,55,45
1876,삼양로27길,중식,110554446,4511,36,64,2909,1602,0,49,51,63,37
1877,삼양로27길,일식/수산물,162078727,5533,3446,63,3446,2087,0,47,53,54,46
1878,삼양로27길,분식,99810149,5229,32,68,3556,1673,0,23,77,53,47
1879,삼양로27길,커피점/카페,36343521,10281,46,54,6166,4115,14,59,27,42,58
1880,삼양로27길,유흥주점,88485980,3949,32,68,2676,1273,0,4,96,52,48
1881,삼양로41길,한식,561972578,18346,32,68,11765,6581,0,42,58,66,34
1882,삼양로41길,중식,15735908,574,46,54,313,261,13,57,30,59,41
1883,삼양로41길,분식,137276201,6281,36,64,4021,2260,0,3,97,58,42
1884,삼양로41길,패스트푸드점,100781451,7496,38,62,4571,2925,0,43,57,53,47
1885,삼양로41길,커피점/카페,34072345,5482,31,69,3619,1863,8,29,63,22,78
1886,삼양로41길,유흥주점,18117881,541,34,66,321,220,0,2,98,88,12
1887,삼양로54길,한식,38763000,77,5,95,72,5,7,31,62,48,53
1888,삼양로54길,분식,16910319,533,17,83,434,99,-1,5,96,73,27
1889,삼양로77길,한식,233879849,5101,34,66,3059,2042,0,31,69,54,46
1890,삼양로77길,유흥주점,33363254,1143,25,75,856,287,-1,0,101,60,40
1891,삼양로93길,한식,551459780,13182,26,74,9512,3670,1,49,50,56,44
1892,삼양로93길,중식,22064091,1307,35,65,850,457,-1,49,52,64,36
1893,삼양로93길,분식,30000000,1011,14,86,870,141,22,62,16,42,58
1894,삼양로93길,커피점/카페,10034916,1673,24,76,1355,318,1,70,29,41,59
1895,솔매로41길,한식,195725376,5471,30,70,3870,1601,1,28,71,56,44
1896,솔매로41길,분식,3796409,339,34,67,241,98,2,34,64,39,61
1897,솔매로41길,커피점/카페,1786011,360,62,38,135,225,8,86,6,23,77
1898,솔매로41길,유흥주점,113972589,3110,28,72,2034,1076,1,0,99,65,35
1899,솔매로45길,한식,425916527,14971,30,70,10758,4213,7,40,53,62,38
1900,솔매로45길,패스트푸드점,6000000,239,42,58,139,100,-1,24,77,47,53
1901,솔매로45길,제과제빵떡케익,80152411,13297,9834,74,9834,3463,9,40,51,47,53
1902,솔매로45길,커피점/카페,110283492,19595,28,72,13629,5966,19,56,25,38,62
1903,솔매로45길,유흥주점,10693258,373,48,52,200,173,0,0,100,57,43
1904,솔매로50길,한식,1168557404,45589,23,77,36282,9307,1,52,47,53,47
1905,솔매로50길,중식,121750475,6713,34,66,4259,2454,1,66,33,64,37
1906,솔매로50길,일식/수산물,255526649,6563,5649,86,5649,914,1,48,51,45,55
1907,솔매로50길,분식,43210920,5936,13,87,5196,740,20,54,26,37,63
1908,솔매로50길,패스트푸드점,223358501,21570,33,67,15247,6323,1,28,71,57,43
1909,솔매로50길,닭/오리요리,83622993,2784,35,65,1849,935,-1,9,92,47,53
1910,솔매로50길,제과제빵떡케익,598441214,63369,46136,73,46136,17233,20,37,43,36,64
1911,솔매로50길,커피점/카페,128173850,19922,13,87,16734,3188,20,61,19,42,58
1912,솔매로50길,유흥주점,23856035,649,32,68,470,179,-1,3,98,89,12
1913,솔샘로65길,한식,550526011,21180,19,82,16501,4679,2,56,42,63,37
1914,솔샘로65길,분식,54584595,19326,9,91,18927,399,21,42,37,20,80
1915,솔샘로65길,패스트푸드점,6489346,235,53,47,107,128,-1,0,101,69,31
1916,솔샘로65길,닭/오리요리,99999190,5315,34,67,3634,1681,0,4,96,59,41
1917,솔샘로65길,커피점/카페,37537312,4168,27,73,3065,1103,19,53,28,35,65
1918,솔샘로65길,유흥주점,59560691,1436,26,74,1091,345,0,0,100,70,30
1919,수유로12길,한식,993026905,38428,32,69,25831,12597,3,31,66,68,32
1920,수유로12길,중식,11983535,741,27,73,549,192,0,79,21,79,21
1921,수유로12길,분식,6130744,664,22,78,518,146,21,64,15,60,40
1922,수유로12길,커피점/카페,8125216,1534,5,96,1467,67,43,55,2,67,33
1923,수유로12길,유흥주점,67906511,2294,32,68,1576,718,0,2,98,64,36
1924,오패산로30길,한식,54254389,1589,25,75,1216,373,0,30,70,69,31
1925,오패산로30길,중식,18779447,1160,33,67,787,373,0,55,45,60,40
1926,오패산로30길,분식,6239727,566,9,91,515,51,21,57,22,35,65
1927,오패산로30길,패스트푸드점,44532502,1757,44,57,999,758,0,19,81,54,46
1928,오패산로30길,닭/오리요리,23751310,633,40,60,381,252,0,3,97,58,42
1929,오패산로30길,커피점/카페,20358947,3947,32,68,2681,1266,12,47,41,43,57
1930,오패산로30길,유흥주점,27669204,879,32,68,597,282,0,1,99,74,26
1931,오패산로52길,한식,233674959,2504,36,64,1418,1086,-1,38,63,54,46
1932,오패산로52길,분식,5191023,622,49,51,318,304,1,61,38,25,75
1933,오패산로52길,닭/오리요리,23958748,910,42,58,506,404,0,0,100,55,45
1934,오패산로67길,한식,2051742624,39924,31,69,25815,14109,1,37,62,64,36
1935,오패산로67길,일식/수산물,369711019,5480,3734,68,3734,1746,0,53,47,60,40
1936,오패산로67길,분식,327112112,23281,26,75,17555,5726,7,28,65,44,56
1937,오패산로67길,커피점/카페,79258868,10065,41,59,5473,4592,1,53,46,38,62
1938,오패산로67길,유흥주점,86345334,2372,30,70,1660,712,0,15,85,71,29
1939,인수봉로56길,한식,198701944,7889,20,80,5593,2296,3,49,48,63,38
1940,인수봉로56길,분식,20490562,1984,16,84,1636,348,0,38,62,62,38
1941,인수봉로56길,닭/오리요리,35786720,1998,26,74,1489,509,0,2,98,66,34
1942,인수봉로56길,제과제빵떡케익,11867379,1253,955,76,955,298,13,40,47,46,54
1943,인수봉로56길,커피점/카페,78325067,78,0,100,78,0,0,50,50,57,43
1944,인수봉로56길,유흥주점,63471927,1772,43,58,1100,672,0,6,94,72,28
1945,인수봉로72길,한식,27737542,1317,16,84,1025,292,3,51,46,51,49
1946,인수봉로72길,패스트푸드점,19681447,1489,38,62,922,567,-1,25,76,52,49
1947,인수봉로72길,유흥주점,136167700,3821,37,64,2472,1349,1,0,99,78,22
1948,인수봉로79길,한식,17379515,903,4,96,863,40,0,57,43,67,33
1949,인수봉로79길,제과제빵떡케익,30149090,4908,2823,58,2823,2085,22,48,30,41,59
1950,인수봉로79길,커피점/카페,18151354,2834,18,83,2295,539,15,61,24,31,69
1951,한천로109길,한식,1527042919,54037,29,71,36138,17899,3,29,68,65,35
1952,한천로109길,일식/수산물,104371113,6862,4156,61,4156,2706,0,50,50,48,52
1953,한천로109길,분식,190730545,19565,27,73,13826,5739,5,58,37,45,55
1954,한천로109길,패스트푸드점,20441541,2083,41,60,1235,848,0,31,69,44,56
1955,한천로109길,닭/오리요리,149879111,7268,37,63,4749,2519,0,16,84,56,44
1956,한천로109길,제과제빵떡케익,361654046,36824,24978,67,24978,11846,20,40,40,39,61
1957,한천로109길,커피점/카페,158568443,24884,36,64,16451,8433,10,60,30,36,64
1958,한천로109길,유흥주점,187040761,5784,36,64,3628,2156,-1,0,101,71,29
1959,한천로124나길,분식,7734650,671,40,40,191,480,1,20,79,56,44
1960,한천로124나길,패스트푸드점,6628146,312,54,54,170,142,0,25,75,63,38
1961,한천로124나길,닭/오리요리,108228666,4647,63,63,2948,1699,0,17,83,52,48
1962,한천로124나길,커피점/카페,3248970,377,100,100,377,0,0,64,36,28,72
1963,한천로124나길,유흥주점,7745220,130,72,72,91,39,0,0,100,50,50
1964,한천로130길,한식,34535313,1741,33,67,1081,660,1,50,49,64,37
1965,한천로130길,분식,7316869,884,14,86,764,120,6,60,34,39,61
1966,한천로130길,커피점/카페,15500401,2050,39,61,1194,856,6,65,29,26,74
1967,한천로132길,한식,1119357529,37833,31,69,26084,11749,1,24,75,59,41
1968,한천로132길,중식,135807959,7706,37,63,4902,2804,1,65,34,67,34
1969,한천로132길,일식/수산물,25307302,816,677,83,677,139,-1,14,87,48,52
1970,한천로132길,분식,17648069,2563,12,88,2254,309,3,52,45,48,52
1971,한천로132길,닭/오리요리,491382982,21441,37,63,13399,8042,0,10,90,54,46
1972,한천로132길,제과제빵떡케익,309175848,36542,25532,77,25532,11010,14,36,50,42,58
1973,한천로132길,커피점/카페,2022940,511,30,70,349,162,2,76,22,42,58
1974,한천로132길,유흥주점,522968617,13645,28,72,9633,4012,1,2,97,67,33
1975,한천로139가길,한식,435201402,7369,27,73,5244,2125,0,37,63,59,41
1976,한천로139가길,분식,69516392,5939,33,67,3962,1977,0,33,67,34,66
1977,한천로139가길,닭/오리요리,45725506,1948,37,63,1213,735,0,14,86,39,61
1978,한천로139가길,유흥주점,4607336,56,58,42,24,32,-1,0,101,50,50
1979,한천로140길,한식,784618569,18889,27,73,13094,5795,1,34,65,56,44
1980,한천로140길,분식,17363825,1554,19,81,1260,294,13,38,49,35,66
1981,한천로140길,패스트푸드점,13214460,1628,37,63,1005,623,15,44,41,44,56
1982,한천로140길,닭/오리요리,13346751,678,39,61,390,288,0,6,94,68,32
1983,한천로140길,유흥주점,482711496,10826,42,58,6986,3840,-1,6,95,73,27
1984,노해로60길,한식,1104163657,28870,28,72,20088,8782,1,31,68,51,49
1985,노해로60길,일식/수산물,293627328,10127,7315,72,7315,2812,0,35,65,51,50
1986,노해로60길,양식,193111156,16321,30,70,11538,4783,1,49,50,50,50
1987,노해로60길,분식,107318409,9109,21,79,7428,1681,2,42,56,42,58
1988,노해로60길,패스트푸드점,94676569,6804,38,62,4193,2611,0,26,74,52,48
1989,노해로60길,닭/오리요리,137551242,10927,32,68,7955,2972,0,12,88,48,52
1990,노해로60길,제과제빵떡케익,481418768,52269,38455,74,38455,13814,14,36,50,31,69
1991,노해로60길,커피점/카페,250649499,39273,33,67,26057,13216,7,47,46,42,59
1992,노해로60길,유흥주점,103741345,3349,29,71,2251,1098,0,5,95,72,28
1993,노해로63다길,한식,313104039,11712,72,72,8638,3074,-1,51,50,56,44
1994,노해로63다길,중식,25666535,1983,65,65,1286,697,-1,53,48,63,37
1995,노해로63다길,닭/오리요리,77739191,5807,67,67,3895,1912,0,11,89,56,44
1996,노해로63다길,제과제빵떡케익,42555663,6376,17,83,5271,1105,14,39,47,42,58
1997,노해로63다길,커피점/카페,20573640,2595,68,68,1671,924,1,58,41,44,56
1998,노해로63다길,유흥주점,30406079,918,61,61,547,371,0,0,100,66,34
1999,덕릉로60길,한식,357659345,10769,26,74,7420,3349,-1,26,75,59,41
2000,덕릉로60길,닭/오리요리,10052888,481,40,60,289,192,0,28,72,70,30
2001,덕릉로60길,커피점/카페,6470515,1029,22,78,810,219,18,68,14,31,69
2002,덕릉로60길,유흥주점,18629070,882,30,71,623,259,0,0,100,64,36
2003,도당로13가길,한식,233783317,9910,36,64,6312,3598,1,23,76,65,35
2004,도당로13가길,커피점/카페,26682014,644,39,61,391,253,0,13,87,87,13
2005,도당로13가길,유흥주점,4517230,45,25,75,36,9,0,50,50,83,17
2006,도당로13바길,한식,386426859,10924,69,69,7618,3306,3,18,79,63,37
2007,도당로13바길,중식,59690758,3178,59,59,2000,1178,0,60,40,61,39
2008,도당로13바길,분식,60118473,2384,83,83,1931,453,0,46,54,62,38
2009,도당로13바길,제과제빵떡케익,97844843,9550,30,70,6691,2859,18,39,43,39,61
2010,도당로13바길,유흥주점,250178900,7691,75,75,5517,2174,1,18,81,60,40
2011,도당로19길,한식,330541066,12844,26,74,9635,3209,0,40,60,58,42
2012,도당로19길,중식,92994233,5392,36,64,3474,1918,1,63,36,65,35
2013,도당로19길,분식,6580548,588,4,96,557,31,0,64,36,29,71
2014,도당로19길,패스트푸드점,72673096,2741,50,50,1382,1359,1,20,79,55,45
2015,도당로19길,커피점/카페,19595139,2903,27,73,2127,776,6,60,34,61,39
2016,도당로19길,유흥주점,68462297,2221,28,72,1515,706,0,2,98,83,18
2017,도당로29길,한식,633922162,18956,28,72,13858,5098,1,26,73,61,39
2018,도당로29길,중식,16366066,681,11,89,604,77,2,57,41,74,26
2019,도당로29길,분식,114077575,12043,21,79,9283,2760,4,53,43,47,53
2020,도당로29길,패스트푸드점,492765458,59949,41,59,40088,19861,8,35,57,53,47
2021,도당로29길,닭/오리요리,21040597,1017,36,64,653,364,0,12,88,60,40
2022,도당로29길,제과제빵떡케익,35790614,3672,2601,72,2601,1071,6,39,55,47,53
2023,도당로29길,유흥주점,341308522,8958,35,65,5510,3448,0,2,98,78,22
2024,도봉로109길,한식,651870619,24595,24,76,17322,7273,2,25,73,59,41
2025,도봉로109길,중식,16706333,1280,45,55,775,505,2,57,41,63,37
2026,도봉로109길,일식/수산물,337356079,7259,5530,71,5530,1729,-1,21,80,63,37
2027,도봉로109길,분식,39690311,2990,22,79,2328,662,14,66,20,58,42
2028,도봉로109길,패스트푸드점,189115429,20068,32,68,13720,6348,4,43,53,61,40
2029,도봉로109길,커피점/카페,26295810,4492,34,66,2957,1535,0,68,32,48,52
2030,도봉로109길,유흥주점,84247628,3432,26,74,2500,932,-1,0,101,62,38
2031,도봉로114길,한식,3179927755,91163,29,71,62466,28697,0,33,67,56,44
2032,도봉로114길,중식,156072079,7193,31,69,4951,2242,0,51,49,54,46
2033,도봉로114길,일식/수산물,125836710,2219,1588,74,1588,631,0,7,93,69,32
2034,도봉로114길,양식,390040224,30344,28,72,22006,8338,0,62,38,48,52
2035,도봉로114길,분식,734818587,95912,24,76,70990,24922,5,41,54,47,53
2036,도봉로114길,패스트푸드점,114040896,14985,31,69,10583,4402,2,44,54,42,58
2037,도봉로114길,제과제빵떡케익,837562430,120893,89478,72,89478,31415,12,41,47,42,59
2038,도봉로114길,커피점/카페,806918270,104368,32,68,69396,34972,6,57,37,42,58
2039,도봉로114길,유흥주점,797342072,22555,30,70,15639,6916,0,6,94,66,34
2040,도봉로143길,한식,734704922,25817,24,77,17310,8507,3,56,41,65,35
2041,도봉로143길,중식,66310066,3412,37,63,2138,1274,1,46,53,65,35
2042,도봉로143길,닭/오리요리,71368022,3255,38,62,2123,1132,-1,5,96,56,44
2043,도봉로143길,커피점/카페,39377332,6062,34,66,4032,2030,10,51,39,53,47
2044,도봉로143길,유흥주점,112453762,2693,24,76,2053,640,0,0,100,76,24
2045,도봉로147길,한식,1361895744,35898,33,67,24740,11158,1,30,69,62,38
